EPOCH_TIME                ALARM_STATUS              INST_STATUS               Delta_High_Conc_Raw_iCH4  C13_Delta_Raw             CH4                       ValveMask                 GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1321424615.612            0                         963                       -2.0463997703E+001        -3.3722552520E+001        3.0914496917E+000         5.0000000000E+000         3.7403618002E+001         -1.2198986106E+002        1.0000000000E+000         
1321424616.217            0                         963                       -2.0463997703E+001        -3.3722552520E+001        3.0914496917E+000         5.0000000000E+000         3.7403610354E+001         -1.2199000318E+002        1.0000000000E+000         
1321424617.152            0                         963                       -2.6795881343E+001        -3.9619197696E+001        3.1914299102E+000         5.0000000000E+000         3.7403595722E+001         -1.2199014622E+002        1.0000000000E+000         
1321424618.108            0                         963                       -2.1757817044E+001        -3.7767443419E+001        3.2976524698E+000         5.0000000000E+000         3.7403574531E+001         -1.2199029219E+002        1.0000000000E+000         
1321424619.063            0                         963                       -3.3018587624E+001        -3.7281203163E+001        3.4430517621E+000         5.0000000000E+000         3.7403552402E+001         -1.2199042745E+002        1.0000000000E+000         
1321424620.015            0                         963                       -3.5291820970E+001        -3.8214602754E+001        3.6396763512E+000         5.0000000000E+000         3.7403529898E+001         -1.2199056135E+002        1.0000000000E+000         
1321424621.122            0                         963                       -2.3655491360E+001        -3.4887861816E+001        3.9103407474E+000         5.0000000000E+000         3.7403506377E+001         -1.2199069684E+002        1.0000000000E+000         
1321424621.631            0                         963                       -2.9633073927E+001        -3.7142793232E+001        4.4011519579E+000         5.0000000000E+000         3.7403482445E+001         -1.2199083841E+002        1.0000000000E+000         
1321424622.255            0                         963                       -2.9633073927E+001        -3.7142793232E+001        4.4011519579E+000         5.0000000000E+000         3.7403460602E+001         -1.2199098332E+002        1.0000000000E+000         
1321424623.206            0                         963                       -2.9478281334E+001        -3.9067606217E+001        5.1137072528E+000         5.0000000000E+000         3.7403441899E+001         -1.2199113688E+002        1.0000000000E+000         
1321424624.151            0                         963                       -3.1321729653E+001        -3.7075934957E+001        5.7548520496E+000         5.0000000000E+000         3.7403430113E+001         -1.2199129006E+002        1.0000000000E+000         
1321424625.113            0                         963                       -2.7970150787E+001        -3.8414327292E+001        6.2838267903E+000         5.0000000000E+000         3.7403425392E+001         -1.2199144532E+002        1.0000000000E+000         
1321424626.099            0                         963                       -3.0192242814E+001        -3.7515839118E+001        6.6715538905E+000         5.0000000000E+000         3.7403424239E+001         -1.2199160391E+002        1.0000000000E+000         
