EPOCH_TIME                ALARM_STATUS              CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1316245326.530            0                         1.8427079028E+000         2.7726000000E+004         3.7799183258E+001         7.9918325825E-001         -1.2244046245E+002        -4.4046244764E-001        2.0000000000E+000         
1316245327.656            0                         1.8422472744E+000         2.7727000000E+004         3.7799183501E+001         7.9918350080E-001         -1.2244046250E+002        -4.4046249802E-001        2.0000000000E+000         
1316245328.834            0                         1.8396057019E+000         2.7728000000E+004         3.7799183469E+001         7.9918346898E-001         -1.2244046256E+002        -4.4046256058E-001        2.0000000000E+000         
1316245330.028            0                         1.8376813534E+000         2.7730000000E+004         3.7799183521E+001         7.9918352139E-001         -1.2244046267E+002        -4.4046267040E-001        2.0000000000E+000         
1316245331.167            0                         1.8355483367E+000         2.7731000000E+004         3.7799183692E+001         7.9918369225E-001         -1.2244046268E+002        -4.4046267511E-001        2.0000000000E+000         
1316245332.320            0                         1.8336430022E+000         2.7732000000E+004         3.7799183328E+001         7.9918332783E-001         -1.2244046272E+002        -4.4046271651E-001        2.0000000000E+000         
1316245333.527            0                         1.8327838471E+000         2.7733000000E+004         3.7799182582E+001         7.9918258153E-001         -1.2244046279E+002        -4.4046278681E-001        2.0000000000E+000         
1316245334.730            0                         1.8320509167E+000         2.7734000000E+004         3.7799181945E+001         7.9918194464E-001         -1.2244046285E+002        -4.4046285163E-001        2.0000000000E+000         
1316245335.917            0                         1.8315868602E+000         2.7736000000E+004         3.7799181516E+001         7.9918151565E-001         -1.2244046294E+002        -4.4046293896E-001        2.0000000000E+000         
1316245337.108            0                         1.8314714951E+000         2.7737000000E+004         3.7799180996E+001         7.9918099628E-001         -1.2244046301E+002        -4.4046300688E-001        2.0000000000E+000         
1316245338.290            0                         1.8298045004E+000         2.7738000000E+004         3.7799180840E+001         7.9918083971E-001         -1.2244046306E+002        -4.4046306149E-001        2.0000000000E+000         
1316245339.428            0                         1.8306745436E+000         2.7739000000E+004         3.7799180717E+001         7.9918071682E-001         -1.2244046307E+002        -4.4046306814E-001        2.0000000000E+000         
1316245340.564            0                         1.8313994927E+000         2.7740000000E+004         3.7799180687E+001         7.9918068744E-001         -1.2244046304E+002        -4.4046303648E-001        2.0000000000E+000         
1316245341.766            0                         1.8329255847E+000         2.7741000000E+004         3.7799180502E+001         7.9918050212E-001         -1.2244046304E+002        -4.4046303852E-001        2.0000000000E+000         
1316245342.966            0                         1.8342380299E+000         2.7743000000E+004         3.7799180363E+001         7.9918036308E-001         -1.2244046310E+002        -4.4046309794E-001        2.0000000000E+000         
1316245344.099            0                         1.8367348922E+000         2.7744000000E+004         3.7799180231E+001         7.9918023088E-001         -1.2244046315E+002        -4.4046314755E-001        2.0000000000E+000         
1316245345.213            0                         1.8381728914E+000         2.7745000000E+004         3.7799180227E+001         7.9918022701E-001         -1.2244046316E+002        -4.4046316344E-001        2.0000000000E+000         
1316245346.377            0                         1.8369423823E+000         2.7746000000E+004         3.7799180309E+001         7.9918030892E-001         -1.2244046316E+002        -4.4046315911E-001        2.0000000000E+000         
1316245347.505            0                         1.8364607912E+000         2.7747000000E+004         3.7799180359E+001         7.9918035861E-001         -1.2244046310E+002        -4.4046310389E-001        2.0000000000E+000         
1316245348.594            0                         1.8372382271E+000         2.7748000000E+004         3.7799180472E+001         7.9918047221E-001         -1.2244046307E+002        -4.4046306982E-001        2.0000000000E+000         
1316245349.704            0                         1.8397339805E+000         2.7749000000E+004         3.7799180579E+001         7.9918057936E-001         -1.2244046299E+002        -4.4046299481E-001        2.0000000000E+000         
1316245350.856            0                         1.8368362864E+000         2.7750000000E+004         3.7799180585E+001         7.9918058547E-001         -1.2244046296E+002        -4.4046296443E-001        2.0000000000E+000         
1316245352.051            0                         1.8378816324E+000         2.7752000000E+004         3.7799180661E+001         7.9918066121E-001         -1.2244046294E+002        -4.4046294062E-001        2.0000000000E+000         
1316245353.240            0                         1.8413952267E+000         2.7753000000E+004         3.7799181034E+001         7.9918103417E-001         -1.2244046294E+002        -4.4046294383E-001        2.0000000000E+000         
